bar_index,equity,peak,drawdown_pct,bar_return,rolling_sharpe_60
587,10000.0,10000.0,0.0,0.0,0.0
588,10000.0,10000.0,0.0,0.0,0.0
589,10000.0,10000.0,0.0,0.0,0.0
590,10000.0,10000.0,0.0,0.0,0.0
591,10000.0,10000.0,0.0,0.0,0.0
592,10000.0,10000.0,0.0,0.0,0.0
593,10000.0,10000.0,0.0,0.0,0.0
594,10000.0,10000.0,0.0,0.0,0.0
595,10000.0,10000.0,0.0,0.0,0.0
596,10000.0,10000.0,0.0,0.0,0.0
597,10000.0,10000.0,0.0,0.0,0.0
598,10000.0,10000.0,0.0,0.0,0.0
599,10000.0,10000.0,0.0,0.0,0.0
600,10000.0,10000.0,0.0,0.0,0.0
601,10000.0,10000.0,0.0,0.0,0.0
602,10000.0,10000.0,0.0,0.0,0.0
603,10000.0,10000.0,0.0,0.0,0.0
604,10000.0,10000.0,0.0,0.0,0.0
605,10000.0,10000.0,0.0,0.0,0.0
606,10000.0,10000.0,0.0,0.0,0.0
607,10000.0,10000.0,0.0,0.0,0.0
608,10000.0,10000.0,0.0,0.0,0.0
609,10000.0,10000.0,0.0,0.0,0.0
610,10000.0,10000.0,0.0,0.0,0.0
611,10000.0,10000.0,0.0,0.0,0.0
612,10000.0,10000.0,0.0,0.0,0.0
613,10000.0,10000.0,0.0,0.0,0.0
614,10000.0,10000.0,0.0,0.0,0.0
615,10000.0,10000.0,0.0,0.0,0.0
616,10000.0,10000.0,0.0,0.0,0.0
617,10000.0,10000.0,0.0,0.0,0.0
618,10000.0,10000.0,0.0,0.0,0.0
619,10000.0,10000.0,0.0,0.0,0.0
620,10000.0,10000.0,0.0,0.0,0.0
621,10000.0,10000.0,0.0,0.0,0.0
622,10000.0,10000.0,0.0,0.0,0.0
623,10000.0,10000.0,0.0,0.0,0.0
624,10000.0,10000.0,0.0,0.0,0.0
625,10000.0,10000.0,0.0,0.0,0.0
626,10000.0,10000.0,0.0,0.0,0.0
627,10000.0,10000.0,0.0,0.0,0.0
628,10000.0,10000.0,0.0,0.0,0.0
629,10000.0,10000.0,0.0,0.0,0.0
630,10000.0,10000.0,0.0,0.0,0.0
631,10000.0,10000.0,0.0,0.0,0.0
632,10000.0,10000.0,0.0,0.0,0.0
633,10000.0,10000.0,0.0,0.0,0.0
634,10000.0,10000.0,0.0,0.0,0.0
635,10000.0,10000.0,0.0,0.0,0.0
636,10000.0,10000.0,0.0,0.0,0.0
637,10000.0,10000.0,0.0,0.0,0.0
638,10000.0,10000.0,0.0,0.0,0.0
639,10000.0,10000.0,0.0,0.0,0.0
640,10000.0,10000.0,0.0,0.0,0.0
641,10000.0,10000.0,0.0,0.0,0.0
642,10000.0,10000.0,0.0,0.0,0.0
643,10000.0,10000.0,0.0,0.0,0.0
644,10000.0,10000.0,0.0,0.0,0.0
645,10000.0,10000.0,0.0,0.0,0.0
646,10000.0,10000.0,0.0,0.0,0.0
647,10000.0,10000.0,0.0,0.0,0.0
648,10000.0,10000.0,0.0,0.0,0.0
649,10000.0,10000.0,0.0,0.0,0.0
650,10000.0,10000.0,0.0,0.0,0.0
651,10000.0,10000.0,0.0,0.0,0.0
652,10000.0,10000.0,0.0,0.0,0.0
653,10000.0,10000.0,0.0,0.0,0.0
654,10000.0,10000.0,0.0,0.0,0.0
655,10000.0,10000.0,0.0,0.0,0.0
656,10000.0,10000.0,0.0,0.0,0.0
657,10000.0,10000.0,0.0,0.0,0.0
658,10000.0,10000.0,0.0,0.0,0.0
659,10000.0,10000.0,0.0,0.0,0.0
660,10000.0,10000.0,0.0,0.0,0.0
661,10000.0,10000.0,0.0,0.0,0.0
662,10000.0,10000.0,0.0,0.0,0.0
663,10000.0,10000.0,0.0,0.0,0.0
664,10000.0,10000.0,0.0,0.0,0.0
665,10000.0,10000.0,0.0,0.0,0.0
666,10000.0,10000.0,0.0,0.0,0.0
667,10000.0,10000.0,0.0,0.0,0.0
668,10000.0,10000.0,0.0,0.0,0.0
669,10000.0,10000.0,0.0,0.0,0.0
670,10000.0,10000.0,0.0,0.0,0.0
671,10000.0,10000.0,0.0,0.0,0.0
672,10000.0,10000.0,0.0,0.0,0.0
673,10000.0,10000.0,0.0,0.0,0.0
674,10000.0,10000.0,0.0,0.0,0.0
675,10000.0,10000.0,0.0,0.0,0.0
676,10000.0,10000.0,0.0,0.0,0.0
677,10000.0,10000.0,0.0,0.0,0.0
678,10000.0,10000.0,0.0,0.0,0.0
679,10000.0,10000.0,0.0,0.0,0.0
680,10000.0,10000.0,0.0,0.0,0.0
681,10000.0,10000.0,0.0,0.0,0.0
682,10000.0,10000.0,0.0,0.0,0.0
683,10000.0,10000.0,0.0,0.0,0.0
684,10000.0,10000.0,0.0,0.0,0.0
685,10000.0,10000.0,0.0,0.0,0.0
686,10000.0,10000.0,0.0,0.0,0.0
687,10000.0,10000.0,0.0,0.0,0.0
688,10000.0,10000.0,0.0,0.0,0.0
689,10000.0,10000.0,0.0,0.0,0.0
690,10000.0,10000.0,0.0,0.0,0.0
691,10000.0,10000.0,0.0,0.0,0.0
692,10000.0,10000.0,0.0,0.0,0.0
693,10000.0,10000.0,0.0,0.0,0.0
694,10000.0,10000.0,0.0,0.0,0.0
695,10000.0,10000.0,0.0,0.0,0.0
696,10000.0,10000.0,0.0,0.0,0.0
697,10000.0,10000.0,0.0,0.0,0.0
698,10000.0,10000.0,0.0,0.0,0.0
699,10000.0,10000.0,0.0,0.0,0.0
700,10000.0,10000.0,0.0,0.0,0.0
701,10000.0,10000.0,0.0,0.0,0.0
702,10000.0,10000.0,0.0,0.0,0.0
703,10000.0,10000.0,0.0,0.0,0.0
704,10000.0,10000.0,0.0,0.0,0.0
705,10000.0,10000.0,0.0,0.0,0.0
706,10000.0,10000.0,0.0,0.0,0.0
707,10000.0,10000.0,0.0,0.0,0.0
708,10000.0,10000.0,0.0,0.0,0.0
709,10000.0,10000.0,0.0,0.0,0.0
710,10000.0,10000.0,0.0,0.0,0.0
711,10000.0,10000.0,0.0,0.0,0.0
712,10000.0,10000.0,0.0,0.0,0.0
713,10000.0,10000.0,0.0,0.0,0.0
714,10000.0,10000.0,0.0,0.0,0.0
715,10000.0,10000.0,0.0,0.0,0.0
716,10000.0,10000.0,0.0,0.0,0.0
717,10000.0,10000.0,0.0,0.0,0.0
718,10000.0,10000.0,0.0,0.0,0.0
719,10000.0,10000.0,0.0,0.0,0.0
720,10000.0,10000.0,0.0,0.0,0.0
721,10000.0,10000.0,0.0,0.0,0.0
722,10000.0,10000.0,0.0,0.0,0.0
723,10000.0,10000.0,0.0,0.0,0.0
724,10000.0,10000.0,0.0,0.0,0.0
725,10000.0,10000.0,0.0,0.0,0.0
726,10000.0,10000.0,0.0,0.0,0.0
727,10000.0,10000.0,0.0,0.0,0.0
728,10000.0,10000.0,0.0,0.0,0.0
729,10000.0,10000.0,0.0,0.0,0.0
730,10000.0,10000.0,0.0,0.0,0.0
731,10000.0,10000.0,0.0,0.0,0.0
732,10000.0,10000.0,0.0,0.0,0.0
733,10000.0,10000.0,0.0,0.0,0.0
734,10000.0,10000.0,0.0,0.0,0.0
735,10000.0,10000.0,0.0,0.0,0.0
736,10000.0,10000.0,0.0,0.0,0.0
737,10000.0,10000.0,0.0,0.0,0.0
738,10000.0,10000.0,0.0,0.0,0.0
739,10000.0,10000.0,0.0,0.0,0.0
740,10000.0,10000.0,0.0,0.0,0.0
741,10000.0,10000.0,0.0,0.0,0.0
742,10000.0,10000.0,0.0,0.0,0.0
743,10000.0,10000.0,0.0,0.0,0.0
744,10000.0,10000.0,0.0,0.0,0.0
745,10000.0,10000.0,0.0,0.0,0.0
746,10000.0,10000.0,0.0,0.0,0.0
747,10000.0,10000.0,0.0,0.0,0.0
748,10000.0,10000.0,0.0,0.0,0.0
749,10000.0,10000.0,0.0,0.0,0.0
750,10000.0,10000.0,0.0,0.0,0.0
751,10000.0,10000.0,0.0,0.0,0.0
752,10000.0,10000.0,0.0,0.0,0.0
753,10000.0,10000.0,0.0,0.0,0.0
754,10000.0,10000.0,0.0,0.0,0.0
755,10000.0,10000.0,0.0,0.0,0.0
756,10000.0,10000.0,0.0,0.0,0.0
757,10000.0,10000.0,0.0,0.0,0.0
758,10000.0,10000.0,0.0,0.0,0.0
759,10000.0,10000.0,0.0,0.0,0.0
760,10000.0,10000.0,0.0,0.0,0.0
761,10000.0,10000.0,0.0,0.0,0.0
762,10000.0,10000.0,0.0,0.0,0.0
763,10000.0,10000.0,0.0,0.0,0.0
764,10000.0,10000.0,0.0,0.0,0.0
765,10000.0,10000.0,0.0,0.0,0.0
766,10000.0,10000.0,0.0,0.0,0.0
767,10000.0,10000.0,0.0,0.0,0.0
768,10000.0,10000.0,0.0,0.0,0.0
769,10000.0,10000.0,0.0,0.0,0.0
770,10000.0,10000.0,0.0,0.0,0.0
771,10000.0,10000.0,0.0,0.0,0.0
772,10000.0,10000.0,0.0,0.0,0.0
773,10000.0,10000.0,0.0,0.0,0.0
774,10000.0,10000.0,0.0,0.0,0.0
775,10000.0,10000.0,0.0,0.0,0.0
776,10000.0,10000.0,0.0,0.0,0.0
777,10000.0,10000.0,0.0,0.0,0.0
778,10000.0,10000.0,0.0,0.0,0.0
779,10000.0,10000.0,0.0,0.0,0.0
780,10000.0,10000.0,0.0,0.0,0.0
781,10000.0,10000.0,0.0,0.0,0.0
782,10000.0,10000.0,0.0,0.0,0.0
783,10000.0,10000.0,0.0,0.0,0.0
784,10000.0,10000.0,0.0,0.0,0.0
785,10000.0,10000.0,0.0,0.0,0.0
786,10000.0,10000.0,0.0,0.0,0.0
787,10000.0,10000.0,0.0,0.0,0.0
788,10000.0,10000.0,0.0,0.0,0.0
789,10000.0,10000.0,0.0,0.0,0.0
790,10000.0,10000.0,0.0,0.0,0.0
791,10000.0,10000.0,0.0,0.0,0.0
792,10000.0,10000.0,0.0,0.0,0.0
793,10000.0,10000.0,0.0,0.0,0.0
794,10000.0,10000.0,0.0,0.0,0.0
795,10000.0,10000.0,0.0,0.0,0.0
796,10000.0,10000.0,0.0,0.0,0.0
797,10000.0,10000.0,0.0,0.0,0.0
798,10000.0,10000.0,0.0,0.0,0.0
799,10000.0,10000.0,0.0,0.0,0.0
800,10000.0,10000.0,0.0,0.0,0.0
801,10000.0,10000.0,0.0,0.0,0.0
802,10000.0,10000.0,0.0,0.0,0.0
803,10000.0,10000.0,0.0,0.0,0.0
804,10000.0,10000.0,0.0,0.0,0.0
805,10000.0,10000.0,0.0,0.0,0.0
806,10000.0,10000.0,0.0,0.0,0.0
807,10000.0,10000.0,0.0,0.0,0.0
808,10000.0,10000.0,0.0,0.0,0.0
809,10000.0,10000.0,0.0,0.0,0.0
810,10000.0,10000.0,0.0,0.0,0.0
811,10000.0,10000.0,0.0,0.0,0.0
812,10000.0,10000.0,0.0,0.0,0.0
813,10000.0,10000.0,0.0,0.0,0.0
814,10000.0,10000.0,0.0,0.0,0.0
815,10000.0,10000.0,0.0,0.0,0.0
816,10000.0,10000.0,0.0,0.0,0.0
817,10000.0,10000.0,0.0,0.0,0.0
818,10000.0,10000.0,0.0,0.0,0.0
819,10000.0,10000.0,0.0,0.0,0.0
820,10000.0,10000.0,0.0,0.0,0.0
821,10000.0,10000.0,0.0,0.0,0.0
822,10000.0,10000.0,0.0,0.0,0.0
823,10000.0,10000.0,0.0,0.0,0.0
824,10000.0,10000.0,0.0,0.0,0.0
825,10000.0,10000.0,0.0,0.0,0.0
826,10000.0,10000.0,0.0,0.0,0.0
827,10000.0,10000.0,0.0,0.0,0.0
828,10000.0,10000.0,0.0,0.0,0.0
829,10000.0,10000.0,0.0,0.0,0.0
830,10000.0,10000.0,0.0,0.0,0.0
831,10000.0,10000.0,0.0,0.0,0.0
832,10000.0,10000.0,0.0,0.0,0.0
833,10000.0,10000.0,0.0,0.0,0.0
834,10000.0,10000.0,0.0,0.0,0.0
835,10000.0,10000.0,0.0,0.0,0.0
836,10000.0,10000.0,0.0,0.0,0.0
837,9995.313352409008,10000.0,0.04686647590991924,-0.00046866475909919245,-6.043591647356727
838,10016.765856245209,10016.765856245209,0.0,0.0021462562582923355,4.598922006293708
839,10036.23323096169,10036.23323096169,0.0,0.001943479062590261,7.494459775458523
840,10042.684900600776,10042.684900600776,0.0,0.0006428377550236926,8.656843377230151
841,10028.433171731855,10042.684900600776,0.14191154068837555,-0.0014191154068837555,5.165045243080476
842,10056.861718936878,10056.861718936878,0.0,0.002834794500616274,7.907503836555124
843,10006.091105318423,10056.861718936878,0.5048355544439384,-0.005048355544439383,0.5668027231833014
844,10041.86088473976,10056.861718936878,0.14916019148270399,0.003574800493503989,3.3376535327786527
845,10115.132749653889,10115.132749653889,0.0,0.007296642102010838,6.622093351143962
846,10120.704220532343,10120.704220532343,0.0,0.0005508055125272637,6.9364040090249555
847,10135.274319165746,10135.274319165746,0.0,0.0014396328867949861,7.713139777387597
848,10148.130839360903,10148.130839360903,0.0,0.0012684925726031224,8.399685187333608
849,10120.067481003378,10148.130839360903,0.2765372146038745,-0.0027653721460387448,6.568265346106198
850,10148.449209125387,10148.449209125387,0.0,0.0028044998884923476,7.889013298772945
851,10201.991512458164,10201.991512458164,0.0,0.005275909868537578,9.785407562578136
852,10139.441217553835,10201.991512458164,0.6131184762107089,-0.006131184762107089,6.027525891132305
853,10056.655714971623,10201.991512458164,1.4245826151596417,-0.008164700677872666,2.141952012839513
854,10058.285019060448,10201.991512458164,1.4086121638331992,0.00016201251539309908,2.202005491886972
855,10051.215337525602,10201.991512458164,1.477909237117493,-0.0007028714658064015,1.9392515483722457
856,10018.928897880374,10201.991512458164,1.794381169149599,-0.0032121926116425283,0.7355729547102959
857,10036.151363103772,10201.991512458164,1.625566431337213,0.0017189926586904639,1.3522637771603796
858,10036.151363103772,10201.991512458164,1.625566431337213,0.0,1.3522637771603796
859,10036.151363103772,10201.991512458164,1.625566431337213,0.0,1.3522637771603796
860,10036.151363103772,10201.991512458164,1.625566431337213,0.0,1.3522637771603796
861,10036.151363103772,10201.991512458164,1.625566431337213,0.0,1.3522637771603796
862,10036.151363103772,10201.991512458164,1.625566431337213,0.0,1.3522637771603796
863,10036.151363103772,10201.991512458164,1.625566431337213,0.0,1.3522637771603796
864,10036.151363103772,10201.991512458164,1.625566431337213,0.0,1.3522637771603796
865,10036.151363103772,10201.991512458164,1.625566431337213,0.0,1.3522637771603796
866,10036.151363103772,10201.991512458164,1.625566431337213,0.0,1.3522637771603796
867,10036.151363103772,10201.991512458164,1.625566431337213,0.0,1.3522637771603796
868,10036.151363103772,10201.991512458164,1.625566431337213,0.0,1.3522637771603796
869,10036.151363103772,10201.991512458164,1.625566431337213,0.0,1.3522637771603796
870,10036.151363103772,10201.991512458164,1.625566431337213,0.0,1.3522637771603796
871,10036.151363103772,10201.991512458164,1.625566431337213,0.0,1.3522637771603796
872,10036.151363103772,10201.991512458164,1.625566431337213,0.0,1.3522637771603796
873,10036.151363103772,10201.991512458164,1.625566431337213,0.0,1.3522637771603796
874,10036.151363103772,10201.991512458164,1.625566431337213,0.0,1.3522637771603796
875,10036.151363103772,10201.991512458164,1.625566431337213,0.0,1.3522637771603796
876,10031.153860606271,10201.991512458164,1.6745519896117749,-0.0004979500922907088,1.171892785698484
877,10032.02772416174,10201.991512458164,1.6659863722575354,8.71149588185389e-05,1.2033213028278793
878,10044.672185553207,10201.991512458164,1.5420452635433635,0.0012604093348957469,1.6537250766189993
879,10038.693527092822,10201.991512458164,1.600648120182516,-0.0005952069266116246,1.4384324159313724
880,10017.269848953627,10201.991512458164,1.8106431796082567,-0.0021341101888783113,0.6655140865609824
881,10015.57068248378,10201.991512458164,1.8272984225357989,-0.00016962370940068103,0.6050067140291733
882,10014.494596915865,10201.991512458164,1.8378462216258145,-0.0001074412634116322,0.5666922676468941
883,10015.72434385513,10201.991512458164,1.8257922325809948,0.000122796705052284,0.6104522926049218
884,9970.647814477747,10201.991512458164,2.26763272345318,-0.004500576077160041,-0.9600218747980632
885,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-0.9600218747980632
886,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-0.9600218747980632
887,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-0.9600218747980632
888,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-0.9600218747980632
889,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-0.9600218747980632
890,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-0.9600218747980632
891,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-0.9600218747980632
892,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-0.9600218747980632
893,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-0.9600218747980632
894,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-0.9600218747980632
895,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-0.9600218747980632
896,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-0.9600218747980632
897,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-0.7988721615122414
898,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-1.550634588715787
899,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-2.2410951693090255
900,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-2.4682270157837207
901,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-1.9773050175871996
902,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-3.0178297936775818
903,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-1.2750406016335745
904,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-2.6785467928773525
905,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-6.2290003687353614
906,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-6.478875761703916
907,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-7.161098446205706
908,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-7.767816165092153
909,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-6.656533459019614
910,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-8.137564998955433
911,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-11.7328792914793
912,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-9.88828595902212
913,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-8.156961287535923
914,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-8.318850351381865
915,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-7.678077304945762
916,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-5.301707240202666
917,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-7.628844150350795
918,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-7.628844150350795
919,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-7.628844150350795
920,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-7.628844150350795
921,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-7.628844150350795
922,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-7.628844150350795
923,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-7.628844150350795
924,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-7.628844150350795
925,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-7.628844150350795
926,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-7.628844150350795
927,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-7.628844150350795
928,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-7.628844150350795
929,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-7.628844150350795
930,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-7.628844150350795
931,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-7.628844150350795
932,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-7.628844150350795
933,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-7.628844150350795
934,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-7.628844150350795
935,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-7.628844150350795
936,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-7.066793433814567
937,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-7.172229761090759
938,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-8.975313176924322
939,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-8.28835484448919
940,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-6.24575800315904
941,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-6.018603395601701
942,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-5.873793597221309
943,9970.647814477747,10201.991512458164,2.26763272345318,0.0,-6.04359164735673
944,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
945,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
946,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
947,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
948,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
949,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
950,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
951,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
952,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
953,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
954,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
955,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
956,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
957,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
958,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
959,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
960,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
961,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
962,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
963,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
964,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
965,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
966,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
967,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
968,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
969,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
970,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
971,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
972,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
973,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
974,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
975,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
976,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
977,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
978,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
979,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
980,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
981,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
982,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
983,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
984,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
985,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
986,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
987,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
988,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
989,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
990,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
991,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
992,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
993,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
994,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
995,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
996,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
997,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
998,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
999,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1000,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1001,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1002,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1003,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1004,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1005,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1006,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1007,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1008,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1009,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1010,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1011,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1012,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1013,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1014,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1015,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1016,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1017,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1018,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1019,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1020,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1021,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1022,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1023,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1024,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1025,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1026,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1027,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1028,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1029,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1030,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1031,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1032,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1033,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1034,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1035,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1036,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1037,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1038,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1039,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1040,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1041,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1042,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1043,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1044,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1045,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1046,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1047,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
1048,9970.647814477747,10201.991512458164,2.26763272345318,0.0,0.0
